CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,PURCHASES_FREQUENCY,Cluster,Segment,PCA1,PCA2
C16588,550.533381,0.0,2486.624696,1500.0,3762.550924,177.096478,0.333333,7,0.0,2,Cash Advance Users,-2.288132723164193,2.722754973880576
C16589,221.861874,0.0,250.779227,2500.0,209.265168,203.118526,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8225581042450114,-0.35790855179834724
C16590,61.268046,491.11,0.0,5000.0,702.302424,135.813519,0.0,12,0.25,0,Inactive / Low-Engagement,-1.1394294137308871,-1.0398911823681827
C16591,1162.7795,757.37,131.28406,1000.0,512.315951,3533.665385,0.0,12,1.0,3,Installment Buyers,0.38594193686481576,-1.0304887819446498
C16592,1338.934027,0.0,1297.777178,4000.0,423.092478,634.989453,0.0,11,0.0,0,Inactive / Low-Engagement,-1.8402808411415466,0.9479210520308237
C16593,2273.555853,329.3,3360.63801,3000.0,3099.112794,758.644505,0.0,12,0.583333,2,Cash Advance Users,-0.6135161579104839,2.8147503076490192
C16594,1248.332959,478.32,157.20552,4000.0,1429.176523,360.158214,0.0,12,0.583333,0,Inactive / Low-Engagement,-0.366949289494398,-0.42728173912949224
C16595,6255.078201,195.29,2881.905049,7500.0,1797.863187,1926.996357,0.0,12,0.5,2,Cash Advance Users,-0.33193801860363703,2.7775841097248612
C16596,7.14111,288.0,0.0,3000.0,228.853499,24.171054,0.0,12,1.0,3,Installment Buyers,-0.04961026978593193,-1.8223554531294934
C16597,1959.35945,0.0,2757.579869,4000.0,1542.366508,460.734661,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7604912282620804,1.8889091385451464
C16598,3169.141778,435.0,3049.497763,6500.0,795.908206,792.369143,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.079260043272056,1.3755819319887408
C16599,1208.300547,1855.71,0.0,4500.0,3023.498427,523.893953,0.0,12,1.0,3,Installment Buyers,1.6400417426754546,-0.9730747313998932
C16600,3271.129597,4209.98,1058.425793,10300.0,6965.162385,2492.306544,0.0,12,1.0,1,High Spenders,4.612013082939491,1.8414937823907496
C16601,538.768762,226.95,452.00913,1200.0,946.649324,211.220001,0.0,11,0.545455,0,Inactive / Low-Engagement,-0.96115922528248,-0.011055447910376154
C16602,346.425872,3463.12,0.0,5000.0,2903.567692,194.327332,0.916667,12,1.0,3,Installment Buyers,3.851007294041222,-1.8421633234249757
C16603,23.120939,282.59,0.0,5000.0,128.885146,69.378497,0.25,12,0.583333,0,Inactive / Low-Engagement,-0.6805741129912989,-1.5297220188675513
C16604,3746.919031,7468.37,0.0,10000.0,4793.23127,949.061051,0.0,12,1.0,1,High Spenders,7.703601701202813,-0.10664547524491304
C16605,1460.749521,2318.21,0.0,5900.0,1324.509712,385.125089,0.0,12,0.916667,3,Installment Buyers,2.0941168985174836,-0.8915179613833567
C16606,3312.514107,0.0,830.921998,6500.0,962.359607,861.467363,0.0,12,0.0,0,Inactive / Low-Engagement,-1.4894765898723252,1.466181070631802
C16607,487.483429,1579.12,0.0,10000.0,606.20283,175.917836,0.2,12,1.0,3,Installment Buyers,1.7134547361835388,-1.1470528945931133
C16608,33.535261,319.98,0.0,1000.0,264.453806,88.798002,1.0,6,1.0,3,Installment Buyers,-0.1251952775938156,-2.3399759043181363
C16609,6650.001408,275.38,494.997609,15500.0,1386.144517,1538.648155,0.0,12,0.25,2,Cash Advance Users,-0.06259523612018812,2.76776464923116
C16610,710.811464,633.87,672.991175,1000.0,474.226839,686.170196,0.0,8,0.75,3,Installment Buyers,-0.5822663597250592,-0.49852316914005174
C16611,453.347636,4164.8,0.0,5500.0,4663.19128,168.550395,1.0,12,1.0,3,Installment Buyers,4.06119130169547,-1.7094294605622131
C16612,61.463647,0.0,989.053104,1200.0,0.0,312.343947,0.0,6,0.0,0,Inactive / Low-Engagement,-2.7547384984621166,-0.5923319289034908
C16613,226.445662,0.0,291.685333,1500.0,138.84951,187.570875,0.0,12,0.0,0,Inactive / Low-Engagement,-1.9271119982262208,-0.5331443587172359
C16614,1540.478248,1494.11,320.569363,1000.0,347.092355,10830.18182,0.0,12,1.0,3,Installment Buyers,1.6314864348883107,-0.24672572600204065
C16615,88.905573,537.56,0.0,2500.0,563.972982,210.924256,0.0,12,0.25,0,Inactive / Low-Engagement,-1.1242940390172085,-0.9685327072407101
C16616,846.091011,2599.2,0.0,3000.0,1900.699307,195.516066,0.0,12,0.916667,3,Installment Buyers,1.7108706379535465,-1.231707487295961
C16617,326.551854,2950.77,0.0,4000.0,2224.274686,182.353128,0.571429,12,0.583333,3,Installment Buyers,1.4505204207240963,-1.0678560526534087
C16618,31.870622,125.06,0.0,1000.0,264.43684,149.607903,0.0,12,0.5,0,Inactive / Low-Engagement,-1.1363351530490966,-1.518118519222081
C16619,2504.312118,8631.0,704.155697,5000.0,5705.083777,598.008488,0.0,12,1.0,1,High Spenders,5.890516265618881,1.0438733592793619
C16620,4059.160304,256.63,1328.657944,4500.0,936.605314,1565.524542,0.0,12,0.916667,3,Installment Buyers,0.0689561233911257,0.8119535336616162
C16621,8929.533392,0.0,7165.12654,13000.0,2119.667158,2223.059565,0.0,12,0.0,2,Cash Advance Users,-0.8567190418946365,5.054636829747541
C16622,8.59137,125.0,0.0,3000.0,194.532194,118.371226,0.8,12,0.5,0,Inactive / Low-Engagement,-0.7252685147589368,-1.8826185874439447
C16623,4.924829,65.97,0.0,4000.0,178.11004,174.504822,1.0,12,0.25,0,Inactive / Low-Engagement,-1.2152664286861121,-1.9127194297589638
C16625,1906.104266,781.43,2097.271687,3400.0,495.427538,618.280632,0.0,12,0.583333,3,Installment Buyers,-0.1198921751711184,0.12766126472680947
C16626,1174.088448,0.0,39.500445,1200.0,283.442187,463.961378,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8284775093123224,-0.33845398339353877
C16627,218.280031,939.14,0.0,5000.0,969.130835,168.33379,0.0,11,0.727273,3,Installment Buyers,0.1876379446273617,-0.8287687051656061
C16628,2990.370585,1368.0,1436.238238,8000.0,1680.74827,791.063136,0.0,12,1.0,2,Cash Advance Users,1.123584096588862,1.8423495534238465
C16629,159.210281,247.8,0.0,5000.0,607.575208,155.618451,0.0,12,0.25,0,Inactive / Low-Engagement,-1.018689956872989,-0.7287789037684749
C16630,336.749543,3081.69,0.0,2000.0,3631.007239,133.854497,0.0,12,0.5,0,Inactive / Low-Engagement,0.9044335728492277,-0.6413945341364915
C16631,12.478094,217.91,0.0,1000.0,206.460572,67.157083,0.0,8,0.875,3,Installment Buyers,-0.9155856717596664,-1.8880435015509598
C16632,9110.968989,1490.75,20277.33112,11000.0,19740.74802,2684.226743,0.0,12,0.166667,2,Cash Advance Users,1.4773561300258782,9.789198778904593
C16633,126.622651,1015.3,0.0,4500.0,2583.278505,75.160365,1.0,8,0.25,0,Inactive / Low-Engagement,-0.6185673150204148,-1.4659951646709402
C16634,1614.278999,554.65,603.964591,2000.0,485.998474,624.895688,0.0,12,0.5,0,Inactive / Low-Engagement,-0.543486786449118,0.11233281711388905
C16635,3173.141048,895.92,0.0,4500.0,723.653473,749.728054,0.0,12,1.0,3,Installment Buyers,0.7399441831787602,-0.8638082380920321
C16636,5718.507585,4717.77,3584.26549,6000.0,8880.955481,3629.253811,0.0,12,1.0,1,High Spenders,4.970819026473705,3.102977886394447
C16637,68.007411,488.66,0.0,1500.0,303.387025,143.461021,0.25,10,1.0,3,Installment Buyers,0.16062919988576194,-1.8594763097586882
C16638,1486.00963,757.6,374.404841,5000.0,932.414285,391.326386,0.0,12,0.416667,0,Inactive / Low-Engagement,-0.4102629516068467,-0.12929657476902826
C16639,276.93292,0.0,936.59473,1000.0,247.914645,152.028346,0.0,12,0.0,0,Inactive / Low-Engagement,-2.1899558367157885,-0.6044792425929073
C16640,14.983682,280.0,0.0,300.0,304.243382,41.89984,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.9955882822023052,-1.3347342479781068
C16641,811.638687,0.0,783.165528,3000.0,608.913721,276.992932,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7245544014282757,-0.1200156209182484
C16642,1081.672472,0.0,18.573429,1500.0,1713.311527,541.172178,0.1,12,0.0,0,Inactive / Low-Engagement,-1.6365036343845374,-0.27372743031988206
C16643,811.071722,208.92,206.635247,2500.0,282.414709,346.656778,0.0,12,0.666667,3,Installment Buyers,-0.5817363297523571,-0.6797242345656594
C16644,559.750373,622.44,0.0,700.0,893.494936,354.744949,0.083333,12,0.75,3,Installment Buyers,-0.1818613293509499,-1.3967348167655087
C16645,834.825957,0.0,1195.000251,1200.0,1392.439311,221.752549,0.1,12,0.0,0,Inactive / Low-Engagement,-1.8260845285986314,0.5224739364979634
C16646,2663.506152,0.0,181.289985,3200.0,705.964088,957.582069,0.0,12,0.0,0,Inactive / Low-Engagement,-1.5884505489561402,0.18428051557022174
C16647,1396.625608,1163.49,1131.376682,1900.0,607.122812,945.876518,0.0,12,0.916667,3,Installment Buyers,0.6474180525211016,-0.1517615039393043
C16648,11.725408,178.0,0.0,1500.0,1024.466785,85.691487,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.9455405704692728,-1.245940017310744
C16650,826.344973,108.4,950.872647,1000.0,2068.816672,276.536946,0.090909,11,0.363636,0,Inactive / Low-Engagement,-1.0644290015762083,-0.46328617807021977
C16651,593.785565,1150.0,0.0,5300.0,2189.154807,914.975798,0.090909,12,0.083333,0,Inactive / Low-Engagement,-0.76511221598704,-0.3223987570302244
C16652,7337.853622,0.0,3889.579805,9000.0,2526.186156,2075.774372,0.0,12,0.0,2,Cash Advance Users,-1.3008000141276481,5.165534165286834
C16653,1160.451877,109.36,37.12951,1200.0,226.149461,279.581839,0.0,11,0.090909,0,Inactive / Low-Engagement,-1.7117576855639742,-0.4352768063022286
C16654,2370.760037,94.47,0.0,4500.0,770.48848,586.751872,0.0,12,0.666667,3,Installment Buyers,-0.32252478927562167,-0.67806281777372
C16655,1141.383705,79.87,822.309143,1200.0,457.956974,569.652843,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.8217273848860205,1.6931101915964089
C16656,1928.254972,293.26,830.670122,2000.0,496.917889,533.486552,0.0,10,0.1,0,Inactive / Low-Engagement,-1.5836445235147458,-0.0021612546255484083
C16657,11304.51755,105.83,3451.163531,11500.0,1987.223626,5037.23698,0.0,12,0.333333,2,Cash Advance Users,-0.08739231032451603,5.081910868009409
C16658,395.722912,1837.15,0.0,2000.0,914.845569,279.508067,0.5,12,1.0,3,Installment Buyers,2.602402162875816,-1.880885556807481
C16659,54.250363,317.4,0.0,3000.0,234.894972,126.945378,0.0,10,0.3,0,Inactive / Low-Engagement,-1.2440253893947464,-0.9687705604115596
C16660,179.362453,839.09,331.493048,3000.0,555.713401,91.081745,0.0,12,0.833333,3,Installment Buyers,-0.15971166805307732,-1.3528964388474487
C16661,347.928329,832.37,0.0,1000.0,752.706706,194.408347,0.0,12,1.0,3,Installment Buyers,0.9895233986181349,-1.694719579448167
C16662,3086.119532,1134.38,4323.275849,12000.0,1492.992521,829.092375,0.0,12,0.916667,3,Installment Buyers,1.295581150754724,1.1600832206205451
C16663,1389.085585,0.0,2773.573526,2000.0,2100.404477,353.421122,0.0,12,0.0,2,Cash Advance Users,-2.0236636637876524,2.72678048723013
C16664,16.848358,103.08,0.0,2900.0,0.0,312.343947,0.0,12,0.333333,0,Inactive / Low-Engagement,-1.211292990407695,-1.0131994660099395
C16665,50.940247,426.47,0.0,3000.0,409.376563,174.613628,1.0,12,0.916667,3,Installment Buyers,0.4433978252124619,-2.170396775158881
C16666,3092.948987,1132.03,3988.939447,7000.0,889.901799,883.612427,0.0,12,0.833333,2,Cash Advance Users,0.2846634816374273,3.433194721107968
C16667,33.114269,974.96,0.0,6000.0,1011.244454,99.44103,0.333333,12,1.0,3,Installment Buyers,0.8188224493223442,-1.7640874644354225
C16668,136.268319,757.49,1360.553696,2000.0,4086.277963,1723.818986,0.5,12,1.0,3,Installment Buyers,0.7503142206570541,0.642416198626459
C16669,470.91505,907.5,0.0,1500.0,1065.270854,187.996032,0.0,12,0.583333,0,Inactive / Low-Engagement,-0.299029440322717,-1.0714238225315944
C16670,4021.881912,300.1,955.742173,6000.0,1120.837531,1243.924125,0.0,12,0.333333,0,Inactive / Low-Engagement,-0.5709808104424188,0.5713612005989076
C16671,13.718373,401.88,0.0,3000.0,421.927253,161.278772,0.833333,12,1.0,3,Installment Buyers,0.5508811809082071,-2.1846166315282387
C16672,2732.813233,245.01,2721.303612,5000.0,1289.823661,782.936511,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.1190531262707413,1.293279851441086
C16673,55.907108,439.91,0.0,6000.0,449.043148,172.225824,1.0,12,1.0,3,Installment Buyers,1.0313645518618908,-2.0959202399788497
C16674,382.979758,3487.08,0.0,6000.0,3652.818025,174.214771,0.916667,12,1.0,1,High Spenders,5.130517854557529,-1.7897230144574479
C16675,1267.081143,309.9,0.0,3000.0,697.223817,342.412476,0.0,12,0.5,0,Inactive / Low-Engagement,-0.6250064391703329,-0.8941183555244316
C16676,1530.51083,0.0,485.900288,5000.0,476.34769,317.958715,0.0,8,0.0,0,Inactive / Low-Engagement,-1.8415951969416149,0.18238580061022605
C16677,3915.151082,2607.07,0.0,8000.0,857.533676,930.799308,0.0,12,0.916667,3,Installment Buyers,2.0682694998022644,-0.16523241750063636
C16678,68.607989,584.26,0.0,4000.0,298.014685,130.102479,0.090909,12,1.0,3,Installment Buyers,0.5931218677932181,-1.6957108547078774
C16679,2141.675003,0.0,2314.315073,2500.0,444.710357,455.578433,0.0,9,0.0,0,Inactive / Low-Engagement,-1.9800067668125354,0.9195769275722878
C16680,1699.100066,73.5,0.0,1700.0,429.500066,992.881958,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.5073598792124971,-0.44471025699150984
C16681,504.248851,472.09,0.0,1000.0,209.360972,282.381583,0.0,12,0.916667,3,Installment Buyers,-0.033824501029232776,-1.6110016087608365
C16682,545.819208,49.55,0.0,2500.0,397.410932,247.041179,0.0,12,0.25,0,Inactive / Low-Engagement,-1.2865832870898195,-0.8656000902612654
C16683,748.352082,1199.77,550.543385,1200.0,622.155263,317.100121,0.090909,12,0.916667,3,Installment Buyers,0.6776639306586969,-0.27007593432234633
C16684,3.647117,0.0,58.174402,1200.0,0.0,312.343947,0.0,10,0.0,0,Inactive / Low-Engagement,-2.5094749339419056,-0.9927431802497658
C16685,70.831061,531.0,0.0,1500.0,497.383598,153.202749,0.25,12,0.916667,3,Installment Buyers,0.5015981096703878,-1.816048244906505
C16686,403.08626,2351.25,0.0,2500.0,2247.045797,166.021681,0.090909,11,1.0,3,Installment Buyers,1.3994490529151795,-1.4979665781656268
C16687,1337.57386,0.0,36.473828,3000.0,395.385249,324.284676,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7090990198333953,-0.18980929287904721
C16688,46.86925,420.0,0.0,1000.0,411.981882,16.730028,0.0,6,1.0,3,Installment Buyers,-0.5071399948935578,-1.6799429227035183
C16689,1772.610312,1400.0,0.0,1500.0,1810.218367,4000.038682,0.0,12,0.583333,3,Installment Buyers,0.3170552233238953,-0.6135094203188843
C16690,3759.848908,7472.37,0.0,8500.0,5001.440215,926.454371,0.083333,12,1.0,1,High Spenders,5.507209438354172,0.2502178197630424
C16691,779.701771,116.66,2422.015644,1500.0,3378.436972,193.568746,0.25,12,0.166667,0,Inactive / Low-Engagement,-1.223834091583879,0.7428444533956091
C16692,0.187069,522.0,0.0,2900.0,760.989921,312.343947,0.0,12,0.666667,0,Inactive / Low-Engagement,-0.6998163727267523,-1.7925874660695214
C16693,2.752576,30.9,0.0,3000.0,174.049821,114.010269,0.333333,12,0.166667,0,Inactive / Low-Engagement,-1.7245900583960756,-1.5599008782010706
C16694,4476.739146,1880.25,3267.879333,12000.0,11562.15615,1157.986009,0.333333,12,1.0,2,Cash Advance Users,3.325263573452004,2.259608362891964
C16695,644.933911,7.26,966.749372,1500.0,431.732367,92.246251,0.0,6,0.166667,0,Inactive / Low-Engagement,-2.0602626260371197,-0.2889202254288957
C16697,3.690944,167.68,0.0,1500.0,614.893679,27.782057,0.166667,8,1.0,3,Installment Buyers,-0.7286840022809264,-2.187069996694402
C16698,1695.52577,199.92,1995.609365,4000.0,578.152341,503.162275,0.0,12,1.0,3,Installment Buyers,0.15960380089497117,-0.5521797240898915
C16699,1374.431396,81.0,0.0,3000.0,356.933062,540.428943,0.0,12,0.75,3,Installment Buyers,-0.35514131355534395,-1.122567659434511
C16700,5636.389815,645.55,1190.251389,6500.0,1334.895124,1301.852155,0.0,12,0.5,2,Cash Advance Users,-0.06815467265874928,2.608509676506016
C16701,19.516936,851.0,0.0,5000.0,9821.138115,312.343947,0.0,12,0.083333,0,Inactive / Low-Engagement,-0.7015770010901516,-0.23164473965639934
C16702,1340.549378,591.0,0.0,1250.0,706.517216,1410.942649,0.0,12,1.0,3,Installment Buyers,0.30514472742033943,-1.3848113911499014
C16703,38.086857,447.78,0.0,4000.0,757.855943,143.5366,1.0,12,0.416667,3,Installment Buyers,-0.4534529702484682,-1.9011775111673295
C16704,2724.685011,0.0,724.694411,3000.0,1351.895242,997.918515,0.0,12,0.0,0,Inactive / Low-Engagement,-1.644458586359661,0.9645743360836351
C16705,0.0,45.53,0.0,2500.0,0.0,312.343947,0.0,12,0.416667,0,Inactive / Low-Engagement,-1.5790375494858562,-1.7124564002852813
C16706,8.362878,234.0,0.0,1200.0,234.802293,180.364348,0.833333,12,1.0,3,Installment Buyers,0.3342147721891229,-2.3182082085884956
C16707,156.700478,1259.21,0.0,6000.0,1178.012601,172.301492,0.0,12,1.0,3,Installment Buyers,1.0527370192027479,-1.3606609910027991
C16708,130.644698,338.79,0.0,1500.0,196.79846,176.914811,0.083333,12,0.916667,3,Installment Buyers,0.06097562937534677,-1.7198472686277768
C16709,617.597272,0.0,1080.735496,1200.0,111.579389,180.970792,0.0,7,0.0,0,Inactive / Low-Engagement,-2.4847909867924387,0.5242912001278404
C16710,169.600016,36.79,2596.426866,1500.0,1086.495221,69.858754,0.090909,12,0.083333,0,Inactive / Low-Engagement,-2.13012233917251,0.4388400919727381
C16711,631.959341,0.0,19.388248,700.0,161.443162,328.060694,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8987949344644237,-0.5012225532460347
C16712,98.937198,676.31,0.0,1050.0,668.102469,182.798058,0.0,12,0.833333,3,Installment Buyers,0.1981328409407544,-1.2550108034651764
C16713,1222.050009,0.0,1143.669546,2500.0,291.446692,386.604593,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8288914741067133,0.40892085721798216
C16714,92.859389,468.96,0.0,1000.0,348.784045,87.169565,1.0,6,1.0,3,Installment Buyers,-0.03493996129863383,-2.321299019859563
C16715,84.3929,141.84,0.0,1200.0,371.759761,158.208417,0.1,12,0.75,3,Installment Buyers,-0.27882480915635094,-1.6438922296505367
C16716,287.589522,33.35,0.0,6000.0,558.143294,170.130711,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.3717356729216172,-0.5219969601816408
C16717,5354.53794,0.0,8504.909507,7500.0,6438.405866,1246.14055,0.0,12,0.0,2,Cash Advance Users,-1.2714595108298856,6.297227236486523
C16718,32.89402,271.68,0.0,2400.0,226.744914,167.809303,0.083333,12,0.666667,3,Installment Buyers,-0.4671160437697478,-1.4030030800983833
C16719,1445.383522,0.0,342.162677,1700.0,430.833894,493.978138,0.0,12,0.0,0,Inactive / Low-Engagement,-1.964882867818947,0.9175957473624099
C16720,1907.779363,2074.08,0.0,1500.0,1796.60533,4816.916305,0.0,12,1.0,3,Installment Buyers,1.4567223218522463,-0.9226050086826797
C16721,738.992204,0.0,186.282849,2000.0,386.913089,255.052406,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8008871980522057,-0.3457673573959278
C16722,4.822037,58.32,0.0,1000.0,65.76347,32.631347,0.666667,6,0.833333,3,Installment Buyers,-0.6626747781026926,-2.163010190093256
C16723,148.376249,600.0,0.0,2500.0,731.400261,178.462119,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.643254470713331,-1.0488155868416569
C16724,927.375909,0.0,2215.257509,6000.0,2734.344075,292.540684,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7203185600442066,0.8354371468230631
C16725,151.704474,0.0,87.794993,150.0,316.324154,277.040895,0.0,12,0.0,0,Inactive / Low-Engagement,-1.9861162619530126,-0.36374219529038493
C16726,72.351933,245.84,0.0,1200.0,187.34317,172.747168,0.166667,12,0.833333,3,Installment Buyers,-0.2409735786923882,-1.7213493659504804
C16727,2.907271,53.0,0.0,1000.0,239.669232,72.466408,0.0,10,0.1,0,Inactive / Low-Engagement,-2.179995845024743,-1.3504535138610068
C16728,1347.883104,174.05,1714.06927,3000.0,1711.864665,392.529445,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.2984821011768048,0.7717704719064059
C16729,676.627063,330.83,4474.025579,6000.0,2180.100761,229.289946,0.083333,12,0.25,2,Cash Advance Users,-1.0281447065207345,2.303994139540767
C16730,871.35543,174.93,2621.431555,3000.0,4898.947715,369.605826,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.396976924929769,0.8630998294430611
C16731,1915.189848,0.0,1390.387875,2500.0,714.25653,544.704952,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7843224241892253,0.7632931641368363
C16732,851.880648,1476.7,903.935644,1200.0,2207.649199,613.130977,0.125,11,0.636364,3,Installment Buyers,0.35253053476412505,-0.09173226937223833
C16733,460.169381,2703.95,0.0,5000.0,2039.16951,140.69611,0.555556,12,0.916667,3,Installment Buyers,2.633118890892993,-1.6130286615680096
C16734,177.371967,534.0,0.0,3500.0,453.357965,194.132474,0.0,12,0.666667,3,Installment Buyers,-0.3841665079067155,-1.1867512105394495
C16735,25.882538,430.02,0.0,7000.0,372.95804,174.1219,1.0,12,1.0,3,Installment Buyers,1.0060185310845668,-2.00571992413058
C16736,2378.150526,0.0,4059.469587,5000.0,349.448115,441.102707,0.0,6,0.0,0,Inactive / Low-Engagement,-2.18081922659983,1.766027900832588
C16737,44.539341,94.3,0.0,2500.0,940.026302,147.851745,0.0,12,0.25,0,Inactive / Low-Engagement,-1.4759948965862206,-1.2766628743117947
C16738,38.424273,442.04,0.0,2000.0,435.927928,129.152786,0.8,12,0.666667,3,Installment Buyers,0.004909334604911674,-1.9159915964226528
C16739,894.99047,3184.54,1578.893925,6500.0,3567.009988,220.979761,0.083333,12,1.0,3,Installment Buyers,2.549422579283194,1.0106163694940178
C16740,1459.853158,1365.0,363.867229,1800.0,1751.977457,844.975196,0.0,11,0.090909,0,Inactive / Low-Engagement,-0.9441071664505901,0.026710088305181214
C16741,1572.097459,0.0,1128.876546,2500.0,402.317895,402.142382,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7499973566572675,0.18092381869046126
C16742,1646.38453,1047.34,146.650389,3000.0,462.848132,497.408854,0.0,12,0.583333,3,Installment Buyers,0.5362188564185538,-0.14282686484428975
C16743,4218.956639,0.0,4734.304587,4500.0,5557.539676,1434.238518,0.083333,12,0.0,2,Cash Advance Users,-1.5137809068752723,5.663820046433098
C16744,45.22614,0.0,146.123548,150.0,298.10235,127.897927,0.0,12,0.0,0,Inactive / Low-Engagement,-2.0924528358115846,-0.7781063239119824
C16745,4661.423201,0.0,5263.831799,6500.0,2943.485063,1168.800699,0.0,12,0.0,2,Cash Advance Users,-1.426994445754242,3.70371033824189
C16746,1519.317855,0.0,548.289216,2000.0,456.098668,392.102723,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8005410714473566,0.13975943361425391
C16747,6306.826232,0.0,3090.205975,7500.0,1396.433544,1391.519296,0.0,12,0.0,2,Cash Advance Users,-1.6261978478665533,4.91181078703069
C16748,32.916536,300.62,0.0,1200.0,301.102633,152.00045,0.454545,12,1.0,3,Installment Buyers,0.15010114967080726,-2.026130619440792
C16749,8.849404,220.99,0.0,1000.0,286.305162,52.843213,0.125,12,0.916667,3,Installment Buyers,-0.47771363190530536,-2.0624582519645767
C16750,5.663355,35.0,0.0,2500.0,394.761847,56.8815,0.1,12,0.083333,0,Inactive / Low-Engagement,-1.866172852324353,-1.2118128985854963
C16751,298.651615,0.0,470.488239,1000.0,309.69761,144.641814,0.0,9,0.0,0,Inactive / Low-Engagement,-2.144430166811514,-0.4437734433301989
C16752,734.337883,55.68,0.0,1000.0,938.997556,2896.436166,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.379526309542797,-0.6091165811181224
C16753,56.68168,827.2,0.0,1000.0,798.681574,174.491545,0.666667,12,1.0,3,Installment Buyers,0.7624466177313318,-2.1719914857447007
C16755,66.048562,696.78,0.0,2000.0,617.678129,155.950733,1.0,12,0.916667,3,Installment Buyers,0.5940254801278011,-2.1837976077127648
C16757,4415.526081,0.0,1592.287186,4500.0,1357.018977,12926.38296,0.0,12,0.0,2,Cash Advance Users,-1.3199203494314964,3.410186034275229
C16758,563.749251,5039.97,0.0,4000.0,4714.741294,200.287367,0.777778,12,0.833333,3,Installment Buyers,2.95922904619017,-0.8928064670956507
C16759,37.980086,450.0,0.0,2700.0,425.280332,166.65223,0.666667,12,1.0,3,Installment Buyers,0.4871153891018227,-2.0906625971826065
C16760,291.654079,1528.77,0.0,9000.0,930.081668,122.43225,0.0,12,0.416667,0,Inactive / Low-Engagement,0.17705373950851863,-0.3633346432525514
C16761,72.188087,117.9,0.0,3400.0,14.500688,113.963653,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.5163741212073647,-0.7479620626168324
C16762,370.489944,1723.61,0.0,5000.0,1570.70073,198.52965,0.0,12,1.0,3,Installment Buyers,2.140796935467802,-1.3532112730756367
C16763,623.095349,1010.0,0.0,5000.0,2063.173023,179.679908,0.0,12,0.25,0,Inactive / Low-Engagement,-0.6572594729429974,-0.5425629275914583
C16764,18.287569,777.0,0.0,1200.0,706.055693,69.448419,1.0,12,1.0,3,Installment Buyers,0.9455811156183244,-2.4019161239406452
C16765,1421.169324,0.0,37.440222,1500.0,224.088112,481.629486,0.0,10,0.0,0,Inactive / Low-Engagement,-1.983768817233153,0.04564532402294176
C16766,16.821079,121.2,0.0,7000.0,310.4036,275.926987,1.0,12,0.333333,0,Inactive / Low-Engagement,-0.8076097762549996,-1.7228052223495351
C16767,1667.851788,0.0,5133.373227,3000.0,2822.457351,471.885081,0.125,10,0.0,2,Cash Advance Users,-1.95003148544228,2.8957171225834952
C16768,2933.577644,4562.57,0.0,4000.0,4237.359587,1026.20348,0.0,12,1.0,1,High Spenders,4.368221590906314,-0.4730235291211797
C16769,42.286207,480.37,0.0,6000.0,326.059256,162.785047,0.833333,12,1.0,3,Installment Buyers,1.2182890253997947,-2.01492954211201
C16770,1125.697524,0.0,504.069794,1200.0,599.233796,625.024705,0.0,12,0.0,0,Inactive / Low-Engagement,-2.0362777169028097,1.1234664911349157
C16771,25.998899,0.0,466.387778,4000.0,0.0,312.343947,0.0,9,0.0,0,Inactive / Low-Engagement,-2.402544281485669,-0.7478164757850313
C16772,1794.531623,0.0,1050.199464,2500.0,2562.51109,527.259216,0.083333,12,0.0,0,Inactive / Low-Engagement,-1.5494608820287308,0.6578568671706821
C16773,207.099447,1764.0,0.0,400.0,1667.797657,2090.378842,0.545455,12,1.0,3,Installment Buyers,1.2157986150956526,-1.8831864026079428
C16774,875.103005,0.0,2988.062451,2000.0,2168.617114,195.662172,0.4,12,0.0,0,Inactive / Low-Engagement,-1.6702723429811248,1.3797401561952565
C16775,69.036727,760.79,0.0,7000.0,187.452384,69.826362,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.2088515499751615,-0.8626016166739704
